pid,TARIFF
64364,TARIFF_OPTION_87
64365,TARIFF_OPTION_87
64366,TARIFF_OPTION_88
64367,TARIFF_OPTION_87
64368,TARIFF_OPTION_93
64370,TARIFF_OPTION_88
64371,TARIFF_OPTION_87
64372,TARIFF_OPTION_88
64373,TARIFF_OPTION_87
64376,TARIFF_OPTION_87
64377,TARIFF_OPTION_88
64378,TARIFF_OPTION_87
64379,TARIFF_OPTION_87
64383,TARIFF_OPTION_88
64384,TARIFF_OPTION_87
64385,TARIFF_OPTION_87
64386,TARIFF_OPTION_87
64389,TARIFF_OPTION_87
64389,TARIFF_OPTION_95
64389,TARIFF_OPTION_97
64389,TARIFF_OPTION_118
64390,TARIFF_OPTION_87
64390,TARIFF_OPTION_97
64391,TARIFF_OPTION_87
64391,TARIFF_OPTION_95
64391,TARIFF_OPTION_97
64391,TARIFF_OPTION_114
64392,TARIFF_OPTION_87
64392,TARIFF_OPTION_97
64393,TARIFF_OPTION_87
64393,TARIFF_OPTION_97
64394,TARIFF_OPTION_87
64396,TARIFF_OPTION_87
64397,TARIFF_OPTION_87
64399,TARIFF_OPTION_87
64400,TARIFF_OPTION_88
64403,TARIFF_OPTION_87
64404,TARIFF_OPTION_87
64405,TARIFF_OPTION_87
64406,TARIFF_OPTION_87
64407,TARIFF_OPTION_88
64411,TARIFF_OPTION_87
64412,TARIFF_OPTION_87
64413,TARIFF_OPTION_87
64414,TARIFF_OPTION_87
64415,TARIFF_OPTION_87
64416,TARIFF_OPTION_87
64418,TARIFF_OPTION_93
64419,TARIFF_OPTION_87
64420,TARIFF_OPTION_87
64421,TARIFF_OPTION_87
64422,TARIFF_OPTION_87
64423,TARIFF_OPTION_87
64426,TARIFF_OPTION_87
64427,TARIFF_OPTION_87
64428,TARIFF_OPTION_88
64429,TARIFF_OPTION_88
64431,TARIFF_OPTION_87
64431,TARIFF_OPTION_95
64431,TARIFF_OPTION_97
64431,TARIFF_OPTION_118
64432,TARIFF_OPTION_88
64433,TARIFF_OPTION_87
64434,TARIFF_OPTION_87
64434,TARIFF_OPTION_88
64435,TARIFF_OPTION_88
64436,TARIFF_OPTION_87
64437,TARIFF_OPTION_87
64437,TARIFF_OPTION_95
64437,TARIFF_OPTION_97
64437,TARIFF_OPTION_116
64437,TARIFF_OPTION_137
64439,TARIFF_OPTION_88
64440,TARIFF_OPTION_87
64441,TARIFF_OPTION_87
64442,TARIFF_OPTION_87
64443,TARIFF_OPTION_88
64444,TARIFF_OPTION_87
64447,TARIFF_OPTION_87
64448,TARIFF_OPTION_87
64451,TARIFF_OPTION_88
64452,TARIFF_OPTION_88
64453,TARIFF_OPTION_87
64454,TARIFF_OPTION_87
64454,TARIFF_OPTION_95
64454,TARIFF_OPTION_97
64454,TARIFF_OPTION_118
64455,TARIFF_OPTION_87
64456,TARIFF_OPTION_87
64458,TARIFF_OPTION_88
64459,TARIFF_OPTION_87
64461,TARIFF_OPTION_87
64462,TARIFF_OPTION_87
64466,TARIFF_OPTION_87
64467,TARIFF_OPTION_87
64468,TARIFF_OPTION_87
64469,TARIFF_OPTION_87
64469,TARIFF_OPTION_95
64469,TARIFF_OPTION_97
64469,TARIFF_OPTION_117
64470,TARIFF_OPTION_87
64471,TARIFF_OPTION_87
64472,TARIFF_OPTION_87
64474,TARIFF_OPTION_88
64475,TARIFF_OPTION_87
64477,TARIFF_OPTION_87
64478,TARIFF_OPTION_87
64479,TARIFF_OPTION_87
64481,TARIFF_OPTION_87
64482,TARIFF_OPTION_87
64483,TARIFF_OPTION_87
64484,TARIFF_OPTION_87
64487,TARIFF_OPTION_87
64489,TARIFF_OPTION_87
64490,TARIFF_OPTION_87
64491,TARIFF_OPTION_88
64492,TARIFF_OPTION_88
64493,TARIFF_OPTION_88
64496,TARIFF_OPTION_87
64498,TARIFF_OPTION_87
64499,TARIFF_OPTION_87
64500,TARIFF_OPTION_87
64501,TARIFF_OPTION_88
64502,TARIFF_OPTION_87
64503,TARIFF_OPTION_87
64504,TARIFF_OPTION_87
64506,TARIFF_OPTION_87
64509,TARIFF_OPTION_87
64512,TARIFF_OPTION_87
64513,TARIFF_OPTION_87
64514,TARIFF_OPTION_93
64515,TARIFF_OPTION_93
64516,TARIFF_OPTION_88
64517,TARIFF_OPTION_87
64518,TARIFF_OPTION_87
64519,TARIFF_OPTION_87
64520,TARIFF_OPTION_93
64521,TARIFF_OPTION_87
64523,TARIFF_OPTION_87
64524,TARIFF_OPTION_87
64526,TARIFF_OPTION_88
64527,TARIFF_OPTION_87
64528,TARIFF_OPTION_87
64529,TARIFF_OPTION_87
64530,TARIFF_OPTION_87
64531,TARIFF_OPTION_87
64531,TARIFF_OPTION_101
64531,TARIFF_OPTION_105
64533,TARIFF_OPTION_87
64534,TARIFF_OPTION_87
64535,TARIFF_OPTION_87
64537,TARIFF_OPTION_87
64538,TARIFF_OPTION_87
64539,TARIFF_OPTION_87
64540,TARIFF_OPTION_87
64541,TARIFF_OPTION_87
64544,TARIFF_OPTION_87
64546,TARIFF_OPTION_87
64547,TARIFF_OPTION_87
64548,TARIFF_OPTION_88
64549,TARIFF_OPTION_87
64550,TARIFF_OPTION_87
64554,TARIFF_OPTION_87
64555,TARIFF_OPTION_87
64556,TARIFF_OPTION_87
64557,TARIFF_OPTION_87
64559,TARIFF_OPTION_93
64561,TARIFF_OPTION_29
64561,TARIFF_OPTION_87
64562,TARIFF_OPTION_87
64563,TARIFF_OPTION_87
64564,TARIFF_OPTION_87
64565,TARIFF_OPTION_87
64566,TARIFF_OPTION_87
64567,TARIFF_OPTION_87
64568,TARIFF_OPTION_87
64569,TARIFF_OPTION_87
64570,TARIFF_OPTION_87
64572,TARIFF_OPTION_87
64572,TARIFF_OPTION_101
64572,TARIFF_OPTION_107
64573,TARIFF_OPTION_87
64573,TARIFF_OPTION_97
64574,TARIFF_OPTION_87
64574,TARIFF_OPTION_96
64574,TARIFF_OPTION_98
64574,TARIFF_OPTION_102
64575,TARIFF_OPTION_87
64577,TARIFF_OPTION_87
64578,TARIFF_OPTION_87
64580,TARIFF_OPTION_87
64581,TARIFF_OPTION_87
64582,TARIFF_OPTION_87
64582,TARIFF_OPTION_95
64582,TARIFF_OPTION_97
64582,TARIFF_OPTION_116
64582,TARIFF_OPTION_137
64583,TARIFF_OPTION_87
64584,TARIFF_OPTION_87
64585,TARIFF_OPTION_87
64585,TARIFF_OPTION_88
64586,TARIFF_OPTION_88
64587,TARIFF_OPTION_87
64588,TARIFF_OPTION_87
64593,TARIFF_OPTION_87
64594,TARIFF_OPTION_87
64594,TARIFF_OPTION_107
64594,TARIFF_OPTION_109
64594,TARIFF_OPTION_119
64595,TARIFF_OPTION_93
64596,TARIFF_OPTION_87
64597,TARIFF_OPTION_87
64598,TARIFF_OPTION_87
64600,TARIFF_OPTION_87
64601,TARIFF_OPTION_87
64604,TARIFF_OPTION_87
64605,TARIFF_OPTION_93
64606,TARIFF_OPTION_93
64607,TARIFF_OPTION_87
64608,TARIFF_OPTION_93
64609,TARIFF_OPTION_87
64609,TARIFF_OPTION_95
64609,TARIFF_OPTION_97
64609,TARIFF_OPTION_116
64609,TARIFF_OPTION_137
64610,TARIFF_OPTION_87
64610,TARIFF_OPTION_95
64610,TARIFF_OPTION_97
64610,TARIFF_OPTION_114
64611,TARIFF_OPTION_87
64612,TARIFF_OPTION_87
64613,TARIFF_OPTION_87
64614,TARIFF_OPTION_87
64615,TARIFF_OPTION_87
64616,TARIFF_OPTION_87
64620,TARIFF_OPTION_88
64621,TARIFF_OPTION_87
64622,TARIFF_OPTION_87
64624,TARIFF_OPTION_93
64625,TARIFF_OPTION_87
64626,TARIFF_OPTION_93
64627,TARIFF_OPTION_87
64628,TARIFF_OPTION_87
64629,TARIFF_OPTION_88
64630,TARIFF_OPTION_87
64631,TARIFF_OPTION_87
64631,TARIFF_OPTION_95
64631,TARIFF_OPTION_97
64631,TARIFF_OPTION_116
64631,TARIFF_OPTION_137
64633,TARIFF_OPTION_87
64634,TARIFF_OPTION_87
64635,TARIFF_OPTION_87
64636,TARIFF_OPTION_87
64637,TARIFF_OPTION_87
64639,TARIFF_OPTION_87
64642,TARIFF_OPTION_87
64645,TARIFF_OPTION_87
64646,TARIFF_OPTION_87
64647,TARIFF_OPTION_93
64649,TARIFF_OPTION_87
64650,TARIFF_OPTION_87
64651,TARIFF_OPTION_87
64651,TARIFF_OPTION_95
64651,TARIFF_OPTION_97
64651,TARIFF_OPTION_118
64652,TARIFF_OPTION_93
64653,TARIFF_OPTION_87
64653,TARIFF_OPTION_95
64653,TARIFF_OPTION_97
64653,TARIFF_OPTION_118
64654,TARIFF_OPTION_87
64655,TARIFF_OPTION_87
64655,TARIFF_OPTION_95
64655,TARIFF_OPTION_97
64655,TARIFF_OPTION_116
64655,TARIFF_OPTION_137
64656,TARIFF_OPTION_87
64657,TARIFF_OPTION_88
64661,TARIFF_OPTION_87
64662,TARIFF_OPTION_87
64663,TARIFF_OPTION_87
64663,TARIFF_OPTION_97
64664,TARIFF_OPTION_87
64664,TARIFF_OPTION_96
64664,TARIFF_OPTION_122
64665,TARIFF_OPTION_87
64665,TARIFF_OPTION_95
64665,TARIFF_OPTION_97
64665,TARIFF_OPTION_116
64665,TARIFF_OPTION_137
64666,TARIFF_OPTION_87
64667,TARIFF_OPTION_87
64669,TARIFF_OPTION_87
64670,TARIFF_OPTION_87
64670,TARIFF_OPTION_95
64670,TARIFF_OPTION_97
64670,TARIFF_OPTION_118
64671,TARIFF_OPTION_87
64677,TARIFF_OPTION_87
64678,TARIFF_OPTION_87
64681,TARIFF_OPTION_88
64682,TARIFF_OPTION_93
64688,TARIFF_OPTION_87
64688,TARIFF_OPTION_97
64690,TARIFF_OPTION_87
64691,TARIFF_OPTION_87
64692,TARIFF_OPTION_87
64693,TARIFF_OPTION_87
64693,TARIFF_OPTION_88
64694,TARIFF_OPTION_87
64698,TARIFF_OPTION_87
64699,TARIFF_OPTION_87
64700,TARIFF_OPTION_87
64701,TARIFF_OPTION_87
64702,TARIFF_OPTION_87
64703,TARIFF_OPTION_87
64704,TARIFF_OPTION_87
64705,TARIFF_OPTION_87
64706,TARIFF_OPTION_87
64707,TARIFF_OPTION_87
64709,TARIFF_OPTION_93
64710,TARIFF_OPTION_87
64711,TARIFF_OPTION_87
64714,TARIFF_OPTION_88
64715,TARIFF_OPTION_88
64716,TARIFF_OPTION_87
64717,TARIFF_OPTION_87
64719,TARIFF_OPTION_87
64720,TARIFF_OPTION_87
64720,TARIFF_OPTION_97
64721,TARIFF_OPTION_87
64723,TARIFF_OPTION_87
64723,TARIFF_OPTION_97
64725,TARIFF_OPTION_87
64727,TARIFF_OPTION_87
64729,TARIFF_OPTION_87
64729,TARIFF_OPTION_96
64729,TARIFF_OPTION_102
64729,TARIFF_OPTION_112
64730,TARIFF_OPTION_87
64731,TARIFF_OPTION_87
64733,TARIFF_OPTION_87
64736,TARIFF_OPTION_87
64737,TARIFF_OPTION_87
64738,TARIFF_OPTION_87
64739,TARIFF_OPTION_87
64740,TARIFF_OPTION_87
64742,TARIFF_OPTION_88
64743,TARIFF_OPTION_87
64744,TARIFF_OPTION_87
64744,TARIFF_OPTION_97
64745,TARIFF_OPTION_87
64746,TARIFF_OPTION_87
64747,TARIFF_OPTION_87
64751,TARIFF_OPTION_93
64752,TARIFF_OPTION_87
64753,TARIFF_OPTION_87
64754,TARIFF_OPTION_93
64755,TARIFF_OPTION_88
64756,TARIFF_OPTION_87
64757,TARIFF_OPTION_87
64757,TARIFF_OPTION_96
64757,TARIFF_OPTION_122
64758,TARIFF_OPTION_88
64761,TARIFF_OPTION_87
64762,TARIFF_OPTION_87
64763,TARIFF_OPTION_88
64764,TARIFF_OPTION_87
64766,TARIFF_OPTION_88
64769,TARIFF_OPTION_87
64771,TARIFF_OPTION_93
64772,TARIFF_OPTION_93
64773,TARIFF_OPTION_87
64774,TARIFF_OPTION_87
64775,TARIFF_OPTION_93
64776,TARIFF_OPTION_87
64777,TARIFF_OPTION_88
64778,TARIFF_OPTION_88
64779,TARIFF_OPTION_88
64780,TARIFF_OPTION_87
64781,TARIFF_OPTION_87
64783,TARIFF_OPTION_93
64784,TARIFF_OPTION_87
64785,TARIFF_OPTION_87
64785,TARIFF_OPTION_95
64785,TARIFF_OPTION_97
64785,TARIFF_OPTION_113
64786,TARIFF_OPTION_87
64786,TARIFF_OPTION_95
64786,TARIFF_OPTION_97
64786,TARIFF_OPTION_118
64787,TARIFF_OPTION_87
64787,TARIFF_OPTION_97
64787,TARIFF_OPTION_124
64789,TARIFF_OPTION_87
64790,TARIFF_OPTION_87
64791,TARIFF_OPTION_87
64791,TARIFF_OPTION_88
64794,TARIFF_OPTION_93
64796,TARIFF_OPTION_93
64798,TARIFF_OPTION_93
64799,TARIFF_OPTION_93
64801,TARIFF_OPTION_87
64802,TARIFF_OPTION_87
64804,TARIFF_OPTION_93
64805,TARIFF_OPTION_87
64806,TARIFF_OPTION_87
64807,TARIFF_OPTION_87
64807,TARIFF_OPTION_105
64807,TARIFF_OPTION_110
64807,TARIFF_OPTION_111
64808,TARIFF_OPTION_87
64810,TARIFF_OPTION_87
64811,TARIFF_OPTION_87
64812,TARIFF_OPTION_87
64812,TARIFF_OPTION_97
64813,TARIFF_OPTION_88
64815,TARIFF_OPTION_87
64816,TARIFF_OPTION_93
64817,TARIFF_OPTION_87
64818,TARIFF_OPTION_87
64819,TARIFF_OPTION_87
64820,TARIFF_OPTION_87
64821,TARIFF_OPTION_87
64822,TARIFF_OPTION_87
64823,TARIFF_OPTION_87
64824,TARIFF_OPTION_88
64825,TARIFF_OPTION_88
64829,TARIFF_OPTION_87
64830,TARIFF_OPTION_87
64831,TARIFF_OPTION_87
64832,TARIFF_OPTION_93
64833,TARIFF_OPTION_88
64835,TARIFF_OPTION_87
64836,TARIFF_OPTION_88
64837,TARIFF_OPTION_87
64837,TARIFF_OPTION_97
64838,TARIFF_OPTION_93
64839,TARIFF_OPTION_29
64839,TARIFF_OPTION_87
64840,TARIFF_OPTION_87
64841,TARIFF_OPTION_87
64845,TARIFF_OPTION_87
64845,TARIFF_OPTION_97
64846,TARIFF_OPTION_87
64846,TARIFF_OPTION_88
64847,TARIFF_OPTION_87
64848,TARIFF_OPTION_88
64849,TARIFF_OPTION_87
64851,TARIFF_OPTION_87
64852,TARIFF_OPTION_87
64853,TARIFF_OPTION_87
64855,TARIFF_OPTION_87
64856,TARIFF_OPTION_88
64857,TARIFF_OPTION_87
64858,TARIFF_OPTION_87
64859,TARIFF_OPTION_87
64860,TARIFF_OPTION_88
64863,TARIFF_OPTION_88
64864,TARIFF_OPTION_87
64866,TARIFF_OPTION_93
64867,TARIFF_OPTION_88
64868,TARIFF_OPTION_87
64869,TARIFF_OPTION_87
64872,TARIFF_OPTION_87
64873,TARIFF_OPTION_88
64874,TARIFF_OPTION_87
64874,TARIFF_OPTION_88
64875,TARIFF_OPTION_87
64877,TARIFF_OPTION_87
64878,TARIFF_OPTION_87
64880,TARIFF_OPTION_87
64881,TARIFF_OPTION_93
64882,TARIFF_OPTION_29
64882,TARIFF_OPTION_87
64886,TARIFF_OPTION_93
64887,TARIFF_OPTION_93
64888,TARIFF_OPTION_87
64889,TARIFF_OPTION_87
64890,TARIFF_OPTION_87
64891,TARIFF_OPTION_87
64892,TARIFF_OPTION_87
64893,TARIFF_OPTION_87
64894,TARIFF_OPTION_87
64895,TARIFF_OPTION_87
64897,TARIFF_OPTION_87
64898,TARIFF_OPTION_87
64899,TARIFF_OPTION_87
64900,TARIFF_OPTION_87
64901,TARIFF_OPTION_87
64903,TARIFF_OPTION_87
64906,TARIFF_OPTION_87
64908,TARIFF_OPTION_88
64909,TARIFF_OPTION_87
64910,TARIFF_OPTION_87
64911,TARIFF_OPTION_87
64912,TARIFF_OPTION_87
64913,TARIFF_OPTION_87
64914,TARIFF_OPTION_87
64915,TARIFF_OPTION_87
64915,TARIFF_OPTION_88
64916,TARIFF_OPTION_87
64916,TARIFF_OPTION_88
64917,TARIFF_OPTION_87
64919,TARIFF_OPTION_87
64920,TARIFF_OPTION_87
64921,TARIFF_OPTION_87
64922,TARIFF_OPTION_87
64923,TARIFF_OPTION_87
64924,TARIFF_OPTION_87
64924,TARIFF_OPTION_95
64924,TARIFF_OPTION_97
64924,TARIFF_OPTION_118
64925,TARIFF_OPTION_87
64929,TARIFF_OPTION_87
64929,TARIFF_OPTION_95
64929,TARIFF_OPTION_97
64929,TARIFF_OPTION_116
64929,TARIFF_OPTION_137
64930,TARIFF_OPTION_87
64930,TARIFF_OPTION_97
64931,TARIFF_OPTION_87
64932,TARIFF_OPTION_87
64934,TARIFF_OPTION_87
64937,TARIFF_OPTION_88
64939,TARIFF_OPTION_87
64940,TARIFF_OPTION_87
64941,TARIFF_OPTION_87
64943,TARIFF_OPTION_88
64944,TARIFF_OPTION_87
64944,TARIFF_OPTION_95
64944,TARIFF_OPTION_97
64944,TARIFF_OPTION_118
64945,TARIFF_OPTION_87
64946,TARIFF_OPTION_87
64948,TARIFF_OPTION_87
64949,TARIFF_OPTION_87
64950,TARIFF_OPTION_87
64951,TARIFF_OPTION_87
64952,TARIFF_OPTION_87
64953,TARIFF_OPTION_87
64955,TARIFF_OPTION_88
64958,TARIFF_OPTION_87
64959,TARIFF_OPTION_87
64960,TARIFF_OPTION_87
64961,TARIFF_OPTION_88
64962,TARIFF_OPTION_87
64963,TARIFF_OPTION_88
64966,TARIFF_OPTION_87
64968,TARIFF_OPTION_87
64968,TARIFF_OPTION_95
64968,TARIFF_OPTION_97
64968,TARIFF_OPTION_116
64968,TARIFF_OPTION_137
64969,TARIFF_OPTION_87
64969,TARIFF_OPTION_88
64970,TARIFF_OPTION_87
64970,TARIFF_OPTION_95
64970,TARIFF_OPTION_97
64970,TARIFF_OPTION_115
64970,TARIFF_OPTION_137
64971,TARIFF_OPTION_87
64972,TARIFF_OPTION_87
64973,TARIFF_OPTION_87
64973,TARIFF_OPTION_96
64973,TARIFF_OPTION_102
64973,TARIFF_OPTION_112
64974,TARIFF_OPTION_87
64974,TARIFF_OPTION_88
64975,TARIFF_OPTION_87
64976,TARIFF_OPTION_88
64977,TARIFF_OPTION_87
64979,TARIFF_OPTION_87
64981,TARIFF_OPTION_87
64982,TARIFF_OPTION_88
64983,TARIFF_OPTION_87
64984,TARIFF_OPTION_87
64986,TARIFF_OPTION_88
64987,TARIFF_OPTION_87
64988,TARIFF_OPTION_88
64991,TARIFF_OPTION_87
64993,TARIFF_OPTION_93
64994,TARIFF_OPTION_87
64995,TARIFF_OPTION_87
64996,TARIFF_OPTION_93
64997,TARIFF_OPTION_87
64998,TARIFF_OPTION_87
64999,TARIFF_OPTION_88
65000,TARIFF_OPTION_87
65001,TARIFF_OPTION_88
65007,TARIFF_OPTION_87
65008,TARIFF_OPTION_93
65009,TARIFF_OPTION_87
65010,TARIFF_OPTION_87
65011,TARIFF_OPTION_87
65012,TARIFF_OPTION_29
65012,TARIFF_OPTION_87
65013,TARIFF_OPTION_87
65014,TARIFF_OPTION_29
65014,TARIFF_OPTION_87
65015,TARIFF_OPTION_87
65016,TARIFF_OPTION_87
65017,TARIFF_OPTION_87
65018,TARIFF_OPTION_87
65023,TARIFF_OPTION_87
65027,TARIFF_OPTION_88
65028,TARIFF_OPTION_87
65028,TARIFF_OPTION_95
65028,TARIFF_OPTION_97
65028,TARIFF_OPTION_118
65029,TARIFF_OPTION_87
65029,TARIFF_OPTION_97
65031,TARIFF_OPTION_87
65032,TARIFF_OPTION_87
65033,TARIFF_OPTION_88
65034,TARIFF_OPTION_87
65035,TARIFF_OPTION_88
65036,TARIFF_OPTION_87
65037,TARIFF_OPTION_88
65038,TARIFF_OPTION_88
65042,TARIFF_OPTION_87
65043,TARIFF_OPTION_87
65044,TARIFF_OPTION_87
65045,TARIFF_OPTION_87
65046,TARIFF_OPTION_87
65046,TARIFF_OPTION_97
65047,TARIFF_OPTION_87
65049,TARIFF_OPTION_88
65052,TARIFF_OPTION_87
65053,TARIFF_OPTION_87
65055,TARIFF_OPTION_87
65055,TARIFF_OPTION_95
65055,TARIFF_OPTION_97
65055,TARIFF_OPTION_118
65058,TARIFF_OPTION_87
65058,TARIFF_OPTION_95
65058,TARIFF_OPTION_97
65058,TARIFF_OPTION_118
65059,TARIFF_OPTION_87
65062,TARIFF_OPTION_87
65063,TARIFF_OPTION_88
65068,TARIFF_OPTION_88
65069,TARIFF_OPTION_87
65069,TARIFF_OPTION_97
65070,TARIFF_OPTION_87
65071,TARIFF_OPTION_87
65072,TARIFF_OPTION_87
65072,TARIFF_OPTION_88
65073,TARIFF_OPTION_87
65075,TARIFF_OPTION_88
65078,TARIFF_OPTION_87
65079,TARIFF_OPTION_87
65080,TARIFF_OPTION_93
65081,TARIFF_OPTION_87
65082,TARIFF_OPTION_87
65083,TARIFF_OPTION_87
65086,TARIFF_OPTION_87
65086,TARIFF_OPTION_95
65086,TARIFF_OPTION_97
65086,TARIFF_OPTION_116
65086,TARIFF_OPTION_137
65087,TARIFF_OPTION_87
65088,TARIFF_OPTION_87
65089,TARIFF_OPTION_87
65090,TARIFF_OPTION_87
65091,TARIFF_OPTION_88
65092,TARIFF_OPTION_87
65093,TARIFF_OPTION_87
65094,TARIFF_OPTION_87
65096,TARIFF_OPTION_88
65100,TARIFF_OPTION_87
65101,TARIFF_OPTION_87
65102,TARIFF_OPTION_88
65103,TARIFF_OPTION_87
65104,TARIFF_OPTION_87
65106,TARIFF_OPTION_87
65107,TARIFF_OPTION_88
65108,TARIFF_OPTION_87
65109,TARIFF_OPTION_87
65110,TARIFF_OPTION_87
65113,TARIFF_OPTION_87
65114,TARIFF_OPTION_87
65117,TARIFF_OPTION_87
65118,TARIFF_OPTION_87
65118,TARIFF_OPTION_95
65118,TARIFF_OPTION_97
65118,TARIFF_OPTION_116
65118,TARIFF_OPTION_137
65119,TARIFF_OPTION_87
65120,TARIFF_OPTION_87
65122,TARIFF_OPTION_93
65123,TARIFF_OPTION_88
65125,TARIFF_OPTION_87
65126,TARIFF_OPTION_87
65127,TARIFF_OPTION_87
65128,TARIFF_OPTION_87
65129,TARIFF_OPTION_87
65130,TARIFF_OPTION_88
65131,TARIFF_OPTION_87
65132,TARIFF_OPTION_87
65133,TARIFF_OPTION_87
65134,TARIFF_OPTION_87
65135,TARIFF_OPTION_87
65136,TARIFF_OPTION_87
65140,TARIFF_OPTION_87
65141,TARIFF_OPTION_87
65142,TARIFF_OPTION_87
65144,TARIFF_OPTION_87
65145,TARIFF_OPTION_87
65146,TARIFF_OPTION_87
65148,TARIFF_OPTION_87
65150,TARIFF_OPTION_88
65151,TARIFF_OPTION_88
65152,TARIFF_OPTION_87
65153,TARIFF_OPTION_87
65154,TARIFF_OPTION_87
65155,TARIFF_OPTION_87
65156,TARIFF_OPTION_87
65156,TARIFF_OPTION_95
65156,TARIFF_OPTION_97
65156,TARIFF_OPTION_118
65157,TARIFF_OPTION_87
65157,TARIFF_OPTION_97
65158,TARIFF_OPTION_87
65158,TARIFF_OPTION_95
65158,TARIFF_OPTION_97
65158,TARIFF_OPTION_116
65158,TARIFF_OPTION_137
65159,TARIFF_OPTION_87
65159,TARIFF_OPTION_95
65159,TARIFF_OPTION_97
65159,TARIFF_OPTION_116
65159,TARIFF_OPTION_137
65160,TARIFF_OPTION_87
65161,TARIFF_OPTION_87
65162,TARIFF_OPTION_87
65163,TARIFF_OPTION_87
65163,TARIFF_OPTION_88
65164,TARIFF_OPTION_87
65166,TARIFF_OPTION_87
65167,TARIFF_OPTION_87
65168,TARIFF_OPTION_88
65170,TARIFF_OPTION_87
65173,TARIFF_OPTION_87
65174,TARIFF_OPTION_88
65175,TARIFF_OPTION_87
65175,TARIFF_OPTION_97
65176,TARIFF_OPTION_87
65176,TARIFF_OPTION_96
65176,TARIFF_OPTION_122
65178,TARIFF_OPTION_87
65179,TARIFF_OPTION_87
65179,TARIFF_OPTION_88
65182,TARIFF_OPTION_87
65184,TARIFF_OPTION_87
65186,TARIFF_OPTION_87
65187,TARIFF_OPTION_87
65188,TARIFF_OPTION_93
65190,TARIFF_OPTION_87
65190,TARIFF_OPTION_97
65191,TARIFF_OPTION_87
65192,TARIFF_OPTION_87
65193,TARIFF_OPTION_87
65194,TARIFF_OPTION_87
65198,TARIFF_OPTION_87
65199,TARIFF_OPTION_87
65202,TARIFF_OPTION_87
65204,TARIFF_OPTION_87
65206,TARIFF_OPTION_87
65208,TARIFF_OPTION_87
65209,TARIFF_OPTION_87
65210,TARIFF_OPTION_87
65210,TARIFF_OPTION_88
65213,TARIFF_OPTION_88
65214,TARIFF_OPTION_87
65216,TARIFF_OPTION_87
65218,TARIFF_OPTION_87
65220,TARIFF_OPTION_93
65221,TARIFF_OPTION_87
65222,TARIFF_OPTION_87
65223,TARIFF_OPTION_87
65226,TARIFF_OPTION_88
65227,TARIFF_OPTION_87
65228,TARIFF_OPTION_87
65229,TARIFF_OPTION_88
65230,TARIFF_OPTION_87
65231,TARIFF_OPTION_87
65233,TARIFF_OPTION_87
65239,TARIFF_OPTION_93
65240,TARIFF_OPTION_87
65242,TARIFF_OPTION_87
65242,TARIFF_OPTION_88
65243,TARIFF_OPTION_87
65244,TARIFF_OPTION_87
65245,TARIFF_OPTION_87
65246,TARIFF_OPTION_87
65247,TARIFF_OPTION_87
65248,TARIFF_OPTION_87
65249,TARIFF_OPTION_87
65252,TARIFF_OPTION_87
65253,TARIFF_OPTION_87
65254,TARIFF_OPTION_87
65255,TARIFF_OPTION_87
65257,TARIFF_OPTION_87
65262,TARIFF_OPTION_87
65262,TARIFF_OPTION_97
65263,TARIFF_OPTION_87
65265,TARIFF_OPTION_87
65267,TARIFF_OPTION_87
65267,TARIFF_OPTION_95
65267,TARIFF_OPTION_97
65267,TARIFF_OPTION_114
65268,TARIFF_OPTION_88
65269,TARIFF_OPTION_87
65270,TARIFF_OPTION_87
65271,TARIFF_OPTION_87
65273,TARIFF_OPTION_88
65274,TARIFF_OPTION_87
65275,TARIFF_OPTION_87
65277,TARIFF_OPTION_87
65278,TARIFF_OPTION_87
65279,TARIFF_OPTION_87
65281,TARIFF_OPTION_87
65282,TARIFF_OPTION_87
65283,TARIFF_OPTION_87
65284,TARIFF_OPTION_88
65285,TARIFF_OPTION_88
65287,TARIFF_OPTION_87
65288,TARIFF_OPTION_87
65289,TARIFF_OPTION_87
65293,TARIFF_OPTION_87
65293,TARIFF_OPTION_88
65294,TARIFF_OPTION_87
65296,TARIFF_OPTION_87
65296,TARIFF_OPTION_97
65297,TARIFF_OPTION_87
65299,TARIFF_OPTION_87
65300,TARIFF_OPTION_87
65305,TARIFF_OPTION_87
65305,TARIFF_OPTION_95
65305,TARIFF_OPTION_97
65305,TARIFF_OPTION_118
65306,TARIFF_OPTION_87
65307,TARIFF_OPTION_87
65309,TARIFF_OPTION_87
65312,TARIFF_OPTION_87
65313,TARIFF_OPTION_87
65313,TARIFF_OPTION_88
65314,TARIFF_OPTION_87
65315,TARIFF_OPTION_87
65316,TARIFF_OPTION_87
65317,TARIFF_OPTION_87
65318,TARIFF_OPTION_87
65320,TARIFF_OPTION_87
65322,TARIFF_OPTION_87
65324,TARIFF_OPTION_87
65325,TARIFF_OPTION_87
65326,TARIFF_OPTION_87
65327,TARIFF_OPTION_87
65327,TARIFF_OPTION_95
65327,TARIFF_OPTION_97
65327,TARIFF_OPTION_118
65328,TARIFF_OPTION_87
65333,TARIFF_OPTION_87
65334,TARIFF_OPTION_87
65335,TARIFF_OPTION_87
65341,TARIFF_OPTION_87
65342,TARIFF_OPTION_87
65343,TARIFF_OPTION_93
65344,TARIFF_OPTION_87
65345,TARIFF_OPTION_87
65347,TARIFF_OPTION_88
65348,TARIFF_OPTION_87
